filepath,shadow_path,u,v,wsky1,wsky2,wsky3,wsun1,wsun2,wsun3,kappa,beta,turbidity,elevation,fov,mode
./pano/9C4A1784_g.jpg,./shadow/9C4A1784_g.jpg,256.7592,36.0486,0.38863,0.39249,0.39529,0.14353,0.13452,0.12378,0.16867000000000001,14.52855,14.66685,-7.58,65.81,0.31
./pano/9C4A1826_a.jpg,./shadow/9C4A1826_a.jpg,273.168,35.8578,0.44115,0.44164,0.44104,0.20978,0.19655,0.18012999999999998,0.14395,14.358920000000001,14.66531,-15.07,92.22,0.85
./pano/9C4A1826_b.jpg,./shadow/9C4A1826_b.jpg,273.168,35.8578,0.44115,0.44164,0.44104,0.20978,0.19655,0.18012999999999998,0.14395,14.358920000000001,14.66531,17.72,70.42,0.93
./pano/9C4A1826_c.jpg,./shadow/9C4A1826_c.jpg,273.168,35.8578,0.44115,0.44164,0.44104,0.20978,0.19655,0.18012999999999998,0.14395,14.358920000000001,14.66531,4.1,97.14,0.58
./pano/9C4A1826_d.jpg,./shadow/9C4A1826_d.jpg,273.168,35.8578,0.44115,0.44164,0.44104,0.20978,0.19655,0.18012999999999998,0.14395,14.358920000000001,14.66531,4.54,87.07,0.42
./pano/9C4A1826_e.jpg,./shadow/9C4A1826_e.jpg,273.168,35.8578,0.44115,0.44164,0.44104,0.20978,0.19655,0.18012999999999998,0.14395,14.358920000000001,14.66531,9.98,85.36,0.78
./pano/9C4A1826_f.jpg,./shadow/9C4A1826_f.jpg,273.168,35.8578,0.44115,0.44164,0.44104,0.20978,0.19655,0.18012999999999998,0.14395,14.358920000000001,14.66531,-12.73,61.79,0.43
./pano/9C4A1826_g.jpg,./shadow/9C4A1826_g.jpg,273.168,35.8578,0.44115,0.44164,0.44104,0.20978,0.19655,0.18012999999999998,0.14395,14.358920000000001,14.66531,-10.11,63.96,0.75
./pano/9C4A1868_a.jpg,./shadow/9C4A1868_a.jpg,238.7088,34.452,0.37564,0.39506,0.41361,1.01156,0.9603,0.88785,0.09845,23.7734,15.47918,-16.11,74.35,0.5
./pano/9C4A1868_b.jpg,./shadow/9C4A1868_b.jpg,238.7088,34.452,0.37564,0.39506,0.41361,1.01156,0.9603,0.88785,0.09845,23.7734,15.47918,-1.49,95.01,0.49
./pano/9C4A1868_c.jpg,./shadow/9C4A1868_c.jpg,238.7088,34.452,0.37564,0.39506,0.41361,1.01156,0.9603,0.88785,0.09845,23.7734,15.47918,-12.42,86.6,0.22
./pano/9C4A1868_d.jpg,./shadow/9C4A1868_d.jpg,238.7088,34.452,0.37564,0.39506,0.41361,1.01156,0.9603,0.88785,0.09845,23.7734,15.47918,-17.29,94.38,0.54
./pano/9C4A1868_e.jpg,./shadow/9C4A1868_e.jpg,238.7088,34.452,0.37564,0.39506,0.41361,1.01156,0.9603,0.88785,0.09845,23.7734,15.47918,-4.01,87.9,0.68
./pano/9C4A1868_f.jpg,./shadow/9C4A1868_f.jpg,238.7088,34.452,0.37564,0.39506,0.41361,1.01156,0.9603,0.88785,0.09845,23.7734,15.47918,-18.76,88.64,0.03
./pano/9C4A1868_g.jpg,./shadow/9C4A1868_g.jpg,238.7088,34.452,0.37564,0.39506,0.41361,1.01156,0.9603,0.88785,0.09845,23.7734,15.47918,12.69,89.74,0.44
./pano/9C4A1910_a.jpg,./shadow/9C4A1910_a.jpg,126.7956,36.7398,0.37731,0.39243,0.40622,0.8508899999999999,0.80638,0.74339,0.09924,23.6053,14.87449,-3.48,95.32,1.0
./pano/9C4A1910_b.jpg,./shadow/9C4A1910_b.jpg,126.7956,36.7398,0.37731,0.39243,0.40622,0.8508899999999999,0.80638,0.74339,0.09924,23.6053,14.87449,1.31,64.71,0.67
./pano/9C4A1910_c.jpg,./shadow/9C4A1910_c.jpg,126.7956,36.7398,0.37731,0.39243,0.40622,0.8508899999999999,0.80638,0.74339,0.09924,23.6053,14.87449,-3.59,95.2,0.68
./pano/9C4A1910_d.jpg,./shadow/9C4A1910_d.jpg,126.7956,36.7398,0.37731,0.39243,0.40622,0.8508899999999999,0.80638,0.74339,0.09924,23.6053,14.87449,-8.14,63.85,0.82
./pano/9C4A1910_e.jpg,./shadow/9C4A1910_e.jpg,126.7956,36.7398,0.37731,0.39243,0.40622,0.8508899999999999,0.80638,0.74339,0.09924,23.6053,14.87449,-19.3,87.25,0.78
./pano/9C4A1910_f.jpg,./shadow/9C4A1910_f.jpg,126.7956,36.7398,0.37731,0.39243,0.40622,0.8508899999999999,0.80638,0.74339,0.09924,23.6053,14.87449,18.59,71.63,0.87
./pano/9C4A1910_g.jpg,./shadow/9C4A1910_g.jpg,126.7956,36.7398,0.37731,0.39243,0.40622,0.8508899999999999,0.80638,0.74339,0.09924,23.6053,14.87449,4.99,81.6,0.25
./pano/9C4A1952_a.jpg,./shadow/9C4A1952_a.jpg,326.5992,37.2672,0.50875,0.52878,0.55037,0.33912,0.31534,0.28714,0.15323,10.55633,18.65909,11.79,67.37,0.26
./pano/9C4A1952_b.jpg,./shadow/9C4A1952_b.jpg,326.5992,37.2672,0.50875,0.52878,0.55037,0.33912,0.31534,0.28714,0.15323,10.55633,18.65909,-0.6,74.28,0.81
./pano/9C4A1952_c.jpg,./shadow/9C4A1952_c.jpg,326.5992,37.2672,0.50875,0.52878,0.55037,0.33912,0.31534,0.28714,0.15323,10.55633,18.65909,19.19,95.5,0.93
./pano/9C4A1952_d.jpg,./shadow/9C4A1952_d.jpg,326.5992,37.2672,0.50875,0.52878,0.55037,0.33912,0.31534,0.28714,0.15323,10.55633,18.65909,-5.6,62.38,0.58
./pano/9C4A1952_e.jpg,./shadow/9C4A1952_e.jpg,326.5992,37.2672,0.50875,0.52878,0.55037,0.33912,0.31534,0.28714,0.15323,10.55633,18.65909,-0.95,76.58,0.23
./pano/9C4A1952_f.jpg,./shadow/9C4A1952_f.jpg,326.5992,37.2672,0.50875,0.52878,0.55037,0.33912,0.31534,0.28714,0.15323,10.55633,18.65909,6.17,90.22,0.27
./pano/9C4A1952_g.jpg,./shadow/9C4A1952_g.jpg,326.5992,37.2672,0.50875,0.52878,0.55037,0.33912,0.31534,0.28714,0.15323,10.55633,18.65909,14.69,81.98,0.56
./pano/9C4A1994_a.jpg,./shadow/9C4A1994_a.jpg,27.4212,37.2654,0.31704,0.34369,0.37055,1.06149,1.00904,0.9364,0.1093,25.89663,16.23111,-7.36,62.21,0.56
./pano/9C4A1994_b.jpg,./shadow/9C4A1994_b.jpg,27.4212,37.2654,0.31704,0.34369,0.37055,1.06149,1.00904,0.9364,0.1093,25.89663,16.23111,-4.96,81.81,0.75
./pano/9C4A1994_c.jpg,./shadow/9C4A1994_c.jpg,27.4212,37.2654,0.31704,0.34369,0.37055,1.06149,1.00904,0.9364,0.1093,25.89663,16.23111,3.21,81.95,0.96
./pano/9C4A1994_d.jpg,./shadow/9C4A1994_d.jpg,27.4212,37.2654,0.31704,0.34369,0.37055,1.06149,1.00904,0.9364,0.1093,25.89663,16.23111,9.91,76.04,0.63
./pano/9C4A1994_e.jpg,./shadow/9C4A1994_e.jpg,27.4212,37.2654,0.31704,0.34369,0.37055,1.06149,1.00904,0.9364,0.1093,25.89663,16.23111,9.22,90.85,0.19
./pano/9C4A1994_f.jpg,./shadow/9C4A1994_f.jpg,27.4212,37.2654,0.31704,0.34369,0.37055,1.06149,1.00904,0.9364,0.1093,25.89663,16.23111,-13.48,95.65,0.46
./pano/9C4A1994_g.jpg,./shadow/9C4A1994_g.jpg,27.4212,37.2654,0.31704,0.34369,0.37055,1.06149,1.00904,0.9364,0.1093,25.89663,16.23111,-7.81,96.85,0.84
./pano/9C4A2036_a.jpg,./shadow/9C4A2036_a.jpg,38.9412,38.241,0.31259000000000003,0.33659,0.36024,1.07685,1.02498,0.9515,0.10405999999999999,27.072740000000003,15.571720000000001,6.55,83.55,0.02
./pano/9C4A2036_b.jpg,./shadow/9C4A2036_b.jpg,38.9412,38.241,0.31259000000000003,0.33659,0.36024,1.07685,1.02498,0.9515,0.10405999999999999,27.072740000000003,15.571720000000001,14.17,95.59,0.59
./pano/9C4A2036_c.jpg,./shadow/9C4A2036_c.jpg,38.9412,38.241,0.31259000000000003,0.33659,0.36024,1.07685,1.02498,0.9515,0.10405999999999999,27.072740000000003,15.571720000000001,13.62,92.95,0.28
./pano/9C4A2036_d.jpg,./shadow/9C4A2036_d.jpg,38.9412,38.241,0.31259000000000003,0.33659,0.36024,1.07685,1.02498,0.9515,0.10405999999999999,27.072740000000003,15.571720000000001,6.56,63.74,0.52
./pano/9C4A2036_e.jpg,./shadow/9C4A2036_e.jpg,38.9412,38.241,0.31259000000000003,0.33659,0.36024,1.07685,1.02498,0.9515,0.10405999999999999,27.072740000000003,15.571720000000001,2.77,96.93,0.77
./pano/9C4A2036_f.jpg,./shadow/9C4A2036_f.jpg,38.9412,38.241,0.31259000000000003,0.33659,0.36024,1.07685,1.02498,0.9515,0.10405999999999999,27.072740000000003,15.571720000000001,-6.4,99.34,0.96
./pano/9C4A2036_g.jpg,./shadow/9C4A2036_g.jpg,38.9412,38.241,0.31259000000000003,0.33659,0.36024,1.07685,1.02498,0.9515,0.10405999999999999,27.072740000000003,15.571720000000001,-17.43,94.96,0.59
./pano/9C4A3650_a.jpg,./shadow/9C4A3650_a.jpg,127.4436,78.94800000000001,0.44677,0.4561,0.46669,0.051820000000000005,0.04813,0.0444,0.25623,6.773969999999999,17.659270000000006,-10.8,61.1,0.51
./pano/9C4A3650_b.jpg,./shadow/9C4A3650_b.jpg,127.4436,78.94800000000001,0.44677,0.4561,0.46669,0.051820000000000005,0.04813,0.0444,0.25623,6.773969999999999,17.659270000000006,7.63,94.76,0.19
./pano/9C4A3650_c.jpg,./shadow/9C4A3650_c.jpg,127.4436,78.94800000000001,0.44677,0.4561,0.46669,0.051820000000000005,0.04813,0.0444,0.25623,6.773969999999999,17.659270000000006,0.16,74.54,0.14
./pano/9C4A3650_d.jpg,./shadow/9C4A3650_d.jpg,127.4436,78.94800000000001,0.44677,0.4561,0.46669,0.051820000000000005,0.04813,0.0444,0.25623,6.773969999999999,17.659270000000006,-13.52,95.27,0.71
./pano/9C4A3650_e.jpg,./shadow/9C4A3650_e.jpg,127.4436,78.94800000000001,0.44677,0.4561,0.46669,0.051820000000000005,0.04813,0.0444,0.25623,6.773969999999999,17.659270000000006,6.19,62.79,0.54
./pano/9C4A3650_f.jpg,./shadow/9C4A3650_f.jpg,127.4436,78.94800000000001,0.44677,0.4561,0.46669,0.051820000000000005,0.04813,0.0444,0.25623,6.773969999999999,17.659270000000006,-0.55,74.03,0.12
./pano/9C4A3650_g.jpg,./shadow/9C4A3650_g.jpg,127.4436,78.94800000000001,0.44677,0.4561,0.46669,0.051820000000000005,0.04813,0.0444,0.25623,6.773969999999999,17.659270000000006,8.92,72.7,0.22
./pano/9C4A3692_a.jpg,./shadow/9C4A3692_a.jpg,194.472,66.6108,0.62721,0.64976,0.6754899999999999,0.1935,0.17743,0.15995,0.19453,5.88569,21.334979999999998,-1.62,90.16,0.5
./pano/9C4A3692_b.jpg,./shadow/9C4A3692_b.jpg,194.472,66.6108,0.62721,0.64976,0.6754899999999999,0.1935,0.17743,0.15995,0.19453,5.88569,21.334979999999998,-13.4,63.16,0.33
./pano/9C4A3692_c.jpg,./shadow/9C4A3692_c.jpg,194.472,66.6108,0.62721,0.64976,0.6754899999999999,0.1935,0.17743,0.15995,0.19453,5.88569,21.334979999999998,-3.68,71.81,0.0
./pano/9C4A3692_d.jpg,./shadow/9C4A3692_d.jpg,194.472,66.6108,0.62721,0.64976,0.6754899999999999,0.1935,0.17743,0.15995,0.19453,5.88569,21.334979999999998,15.32,64.35,0.3
./pano/9C4A3692_e.jpg,./shadow/9C4A3692_e.jpg,194.472,66.6108,0.62721,0.64976,0.6754899999999999,0.1935,0.17743,0.15995,0.19453,5.88569,21.334979999999998,12.25,67.03,0.38
./pano/9C4A3692_f.jpg,./shadow/9C4A3692_f.jpg,194.472,66.6108,0.62721,0.64976,0.6754899999999999,0.1935,0.17743,0.15995,0.19453,5.88569,21.334979999999998,18.14,80.41,0.4
./pano/9C4A3692_g.jpg,./shadow/9C4A3692_g.jpg,194.472,66.6108,0.62721,0.64976,0.6754899999999999,0.1935,0.17743,0.15995,0.19453,5.88569,21.334979999999998,12.4,77.35,0.71
./pano/9C4A3734_a.jpg,./shadow/9C4A3734_a.jpg,152.82360000000003,79.389,0.52895,0.52835,0.52989,0.01974,0.01825,0.016890000000000002,0.31932,3.6349199999999997,18.27009,18.79,75.27,0.76
./pano/9C4A3734_b.jpg,./shadow/9C4A3734_b.jpg,152.82360000000003,79.389,0.52895,0.52835,0.52989,0.01974,0.01825,0.016890000000000002,0.31932,3.6349199999999997,18.27009,-2.91,84.31,0.56
./pano/9C4A3734_c.jpg,./shadow/9C4A3734_c.jpg,152.82360000000003,79.389,0.52895,0.52835,0.52989,0.01974,0.01825,0.016890000000000002,0.31932,3.6349199999999997,18.27009,15.43,99.72,0.14
./pano/9C4A3734_d.jpg,./shadow/9C4A3734_d.jpg,152.82360000000003,79.389,0.52895,0.52835,0.52989,0.01974,0.01825,0.016890000000000002,0.31932,3.6349199999999997,18.27009,7.35,91.33,0.4
./pano/9C4A3734_e.jpg,./shadow/9C4A3734_e.jpg,152.82360000000003,79.389,0.52895,0.52835,0.52989,0.01974,0.01825,0.016890000000000002,0.31932,3.6349199999999997,18.27009,9.55,73.84,0.93
./pano/9C4A3734_f.jpg,./shadow/9C4A3734_f.jpg,152.82360000000003,79.389,0.52895,0.52835,0.52989,0.01974,0.01825,0.016890000000000002,0.31932,3.6349199999999997,18.27009,-2.16,92.55,1.0
./pano/9C4A3734_g.jpg,./shadow/9C4A3734_g.jpg,152.82360000000003,79.389,0.52895,0.52835,0.52989,0.01974,0.01825,0.016890000000000002,0.31932,3.6349199999999997,18.27009,-11.37,78.33,0.09
./pano/9C4A3776_a.jpg,./shadow/9C4A3776_a.jpg,127.3536,76.5486,0.5330600000000001,0.53375,0.53682,0.01895,0.0175,0.01619,0.32675,3.43925,18.59897,-12.16,61.74,0.09
./pano/9C4A3776_b.jpg,./shadow/9C4A3776_b.jpg,127.3536,76.5486,0.5330600000000001,0.53375,0.53682,0.01895,0.0175,0.01619,0.32675,3.43925,18.59897,19.58,90.99,0.95
./pano/9C4A3776_c.jpg,./shadow/9C4A3776_c.jpg,127.3536,76.5486,0.5330600000000001,0.53375,0.53682,0.01895,0.0175,0.01619,0.32675,3.43925,18.59897,-0.17,88.6,0.46
./pano/9C4A3776_d.jpg,./shadow/9C4A3776_d.jpg,127.3536,76.5486,0.5330600000000001,0.53375,0.53682,0.01895,0.0175,0.01619,0.32675,3.43925,18.59897,-17.23,86.12,0.08
./pano/9C4A3776_e.jpg,./shadow/9C4A3776_e.jpg,127.3536,76.5486,0.5330600000000001,0.53375,0.53682,0.01895,0.0175,0.01619,0.32675,3.43925,18.59897,15.49,94.74,0.78
./pano/9C4A3776_f.jpg,./shadow/9C4A3776_f.jpg,127.3536,76.5486,0.5330600000000001,0.53375,0.53682,0.01895,0.0175,0.01619,0.32675,3.43925,18.59897,-17.4,91.41,1.0
./pano/9C4A3776_g.jpg,./shadow/9C4A3776_g.jpg,127.3536,76.5486,0.5330600000000001,0.53375,0.53682,0.01895,0.0175,0.01619,0.32675,3.43925,18.59897,-11.35,90.68,0.68
./pano/9C4A3832_a.jpg,./shadow/9C4A3832_a.jpg,176.40360000000004,70.3134,0.65684,0.66775,0.68194,0.09514,0.08714,0.07879,0.22249000000000002,4.35294,20.706529999999997,10.72,89.86,0.76
./pano/9C4A3832_b.jpg,./shadow/9C4A3832_b.jpg,176.40360000000004,70.3134,0.65684,0.66775,0.68194,0.09514,0.08714,0.07879,0.22249000000000002,4.35294,20.706529999999997,11.24,73.97,0.15
./pano/9C4A3832_c.jpg,./shadow/9C4A3832_c.jpg,176.40360000000004,70.3134,0.65684,0.66775,0.68194,0.09514,0.08714,0.07879,0.22249000000000002,4.35294,20.706529999999997,-4.86,71.75,0.92
./pano/9C4A3832_d.jpg,./shadow/9C4A3832_d.jpg,176.40360000000004,70.3134,0.65684,0.66775,0.68194,0.09514,0.08714,0.07879,0.22249000000000002,4.35294,20.706529999999997,18.27,84.58,0.03
./pano/9C4A3832_e.jpg,./shadow/9C4A3832_e.jpg,176.40360000000004,70.3134,0.65684,0.66775,0.68194,0.09514,0.08714,0.07879,0.22249000000000002,4.35294,20.706529999999997,6.42,98.72,0.91
./pano/9C4A3832_f.jpg,./shadow/9C4A3832_f.jpg,176.40360000000004,70.3134,0.65684,0.66775,0.68194,0.09514,0.08714,0.07879,0.22249000000000002,4.35294,20.706529999999997,8.26,72.06,0.98
./pano/9C4A3832_g.jpg,./shadow/9C4A3832_g.jpg,176.40360000000004,70.3134,0.65684,0.66775,0.68194,0.09514,0.08714,0.07879,0.22249000000000002,4.35294,20.706529999999997,13.87,79.83,0.49
./pano/9C4A3874_a.jpg,./shadow/9C4A3874_a.jpg,245.3112,43.0056,0.73382,0.72073,0.71213,0.01216,0.01111,0.01018,0.35157,1.6454900000000001,20.35239,-7.71,77.55,0.28
./pano/9C4A3874_b.jpg,./shadow/9C4A3874_b.jpg,245.3112,43.0056,0.73382,0.72073,0.71213,0.01216,0.01111,0.01018,0.35157,1.6454900000000001,20.35239,12.7,76.31,0.7
./pano/9C4A3874_c.jpg,./shadow/9C4A3874_c.jpg,245.3112,43.0056,0.73382,0.72073,0.71213,0.01216,0.01111,0.01018,0.35157,1.6454900000000001,20.35239,-14.32,62.13,0.17
./pano/9C4A3874_d.jpg,./shadow/9C4A3874_d.jpg,245.3112,43.0056,0.73382,0.72073,0.71213,0.01216,0.01111,0.01018,0.35157,1.6454900000000001,20.35239,-13.41,74.18,0.31
./pano/9C4A3874_e.jpg,./shadow/9C4A3874_e.jpg,245.3112,43.0056,0.73382,0.72073,0.71213,0.01216,0.01111,0.01018,0.35157,1.6454900000000001,20.35239,15.82,95.85,0.09
./pano/9C4A3874_f.jpg,./shadow/9C4A3874_f.jpg,245.3112,43.0056,0.73382,0.72073,0.71213,0.01216,0.01111,0.01018,0.35157,1.6454900000000001,20.35239,3.77,67.2,0.8
./pano/9C4A3874_g.jpg,./shadow/9C4A3874_g.jpg,245.3112,43.0056,0.73382,0.72073,0.71213,0.01216,0.01111,0.01018,0.35157,1.6454900000000001,20.35239,-6.61,64.13,0.63
./pano/9C4A3916_a.jpg,./shadow/9C4A3916_a.jpg,275.8356,52.2018,0.75878,0.74622,0.73793,0.01864,0.017,0.01548,0.31398000000000004,1.91441,20.482689999999998,-6.93,74.88,0.48
./pano/9C4A3916_b.jpg,./shadow/9C4A3916_b.jpg,275.8356,52.2018,0.75878,0.74622,0.73793,0.01864,0.017,0.01548,0.31398000000000004,1.91441,20.482689999999998,-8.69,77.12,0.69
./pano/9C4A3916_c.jpg,./shadow/9C4A3916_c.jpg,275.8356,52.2018,0.75878,0.74622,0.73793,0.01864,0.017,0.01548,0.31398000000000004,1.91441,20.482689999999998,6.42,83.32,0.01
./pano/9C4A3916_d.jpg,./shadow/9C4A3916_d.jpg,275.8356,52.2018,0.75878,0.74622,0.73793,0.01864,0.017,0.01548,0.31398000000000004,1.91441,20.482689999999998,-8.57,97.46,0.5
./pano/9C4A3916_e.jpg,./shadow/9C4A3916_e.jpg,275.8356,52.2018,0.75878,0.74622,0.73793,0.01864,0.017,0.01548,0.31398000000000004,1.91441,20.482689999999998,19.55,60.11,0.2
./pano/9C4A3916_f.jpg,./shadow/9C4A3916_f.jpg,275.8356,52.2018,0.75878,0.74622,0.73793,0.01864,0.017,0.01548,0.31398000000000004,1.91441,20.482689999999998,-7.63,86.79,0.1
./pano/9C4A3916_g.jpg,./shadow/9C4A3916_g.jpg,275.8356,52.2018,0.75878,0.74622,0.73793,0.01864,0.017,0.01548,0.31398000000000004,1.91441,20.482689999999998,12.13,73.24,0.96
./pano/9C4A3958_a.jpg,./shadow/9C4A3958_a.jpg,159.624,63.6264,0.59095,0.5989899999999999,0.61069,0.031160000000000007,0.028630000000000006,0.02624,0.30294,3.1472599999999997,20.25681,3.91,76.37,0.95
./pano/9C4A3958_b.jpg,./shadow/9C4A3958_b.jpg,159.624,63.6264,0.59095,0.5989899999999999,0.61069,0.031160000000000007,0.028630000000000006,0.02624,0.30294,3.1472599999999997,20.25681,-5.85,83.11,0.06
./pano/9C4A3958_c.jpg,./shadow/9C4A3958_c.jpg,159.624,63.6264,0.59095,0.5989899999999999,0.61069,0.031160000000000007,0.028630000000000006,0.02624,0.30294,3.1472599999999997,20.25681,-16.52,73.11,0.44
./pano/9C4A3958_d.jpg,./shadow/9C4A3958_d.jpg,159.624,63.6264,0.59095,0.5989899999999999,0.61069,0.031160000000000007,0.028630000000000006,0.02624,0.30294,3.1472599999999997,20.25681,1.07,94.89,0.21
./pano/9C4A3958_e.jpg,./shadow/9C4A3958_e.jpg,159.624,63.6264,0.59095,0.5989899999999999,0.61069,0.031160000000000007,0.028630000000000006,0.02624,0.30294,3.1472599999999997,20.25681,-4.76,68.94,0.67
./pano/9C4A3958_f.jpg,./shadow/9C4A3958_f.jpg,159.624,63.6264,0.59095,0.5989899999999999,0.61069,0.031160000000000007,0.028630000000000006,0.02624,0.30294,3.1472599999999997,20.25681,9.47,78.53,0.11
./pano/9C4A3958_g.jpg,./shadow/9C4A3958_g.jpg,159.624,63.6264,0.59095,0.5989899999999999,0.61069,0.031160000000000007,0.028630000000000006,0.02624,0.30294,3.1472599999999997,20.25681,-15.06,65.82,0.7
./pano/9C4A4000_a.jpg,./shadow/9C4A4000_a.jpg,207.4932,65.0394,0.63639,0.6512899999999999,0.67003,0.07911,0.07242,0.0656,0.24261999999999997,3.9872900000000002,21.1401,16.44,93.62,0.89
./pano/9C4A4000_b.jpg,./shadow/9C4A4000_b.jpg,207.4932,65.0394,0.63639,0.6512899999999999,0.67003,0.07911,0.07242,0.0656,0.24261999999999997,3.9872900000000002,21.1401,2.53,83.4,1.0
./pano/9C4A4000_c.jpg,./shadow/9C4A4000_c.jpg,207.4932,65.0394,0.63639,0.6512899999999999,0.67003,0.07911,0.07242,0.0656,0.24261999999999997,3.9872900000000002,21.1401,4.31,95.98,0.09
./pano/9C4A4000_d.jpg,./shadow/9C4A4000_d.jpg,207.4932,65.0394,0.63639,0.6512899999999999,0.67003,0.07911,0.07242,0.0656,0.24261999999999997,3.9872900000000002,21.1401,9.57,60.25,0.93
./pano/9C4A4000_e.jpg,./shadow/9C4A4000_e.jpg,207.4932,65.0394,0.63639,0.6512899999999999,0.67003,0.07911,0.07242,0.0656,0.24261999999999997,3.9872900000000002,21.1401,17.18,95.04,0.49
./pano/9C4A4000_f.jpg,./shadow/9C4A4000_f.jpg,207.4932,65.0394,0.63639,0.6512899999999999,0.67003,0.07911,0.07242,0.0656,0.24261999999999997,3.9872900000000002,21.1401,-7.24,71.67,0.91
./pano/9C4A4000_g.jpg,./shadow/9C4A4000_g.jpg,207.4932,65.0394,0.63639,0.6512899999999999,0.67003,0.07911,0.07242,0.0656,0.24261999999999997,3.9872900000000002,21.1401,5.28,60.34,0.26
./pano/9C4A4042_a.jpg,./shadow/9C4A4042_a.jpg,195.0948,59.9904,0.3342,0.35222,0.37146,0.05576,0.05201,0.04826,0.27345,9.63172,17.50395,-16.11,90.78,0.42
./pano/9C4A4042_b.jpg,./shadow/9C4A4042_b.jpg,195.0948,59.9904,0.3342,0.35222,0.37146,0.05576,0.05201,0.04826,0.27345,9.63172,17.50395,6.24,78.94,0.82
./pano/9C4A4042_c.jpg,./shadow/9C4A4042_c.jpg,195.0948,59.9904,0.3342,0.35222,0.37146,0.05576,0.05201,0.04826,0.27345,9.63172,17.50395,15.56,74.75,0.25
./pano/9C4A4042_d.jpg,./shadow/9C4A4042_d.jpg,195.0948,59.9904,0.3342,0.35222,0.37146,0.05576,0.05201,0.04826,0.27345,9.63172,17.50395,-17.94,60.89,0.59
./pano/9C4A4042_e.jpg,./shadow/9C4A4042_e.jpg,195.0948,59.9904,0.3342,0.35222,0.37146,0.05576,0.05201,0.04826,0.27345,9.63172,17.50395,9.98,68.69,0.6
./pano/9C4A4042_f.jpg,./shadow/9C4A4042_f.jpg,195.0948,59.9904,0.3342,0.35222,0.37146,0.05576,0.05201,0.04826,0.27345,9.63172,17.50395,-5.92,80.07,0.78
./pano/9C4A4042_g.jpg,./shadow/9C4A4042_g.jpg,195.0948,59.9904,0.3342,0.35222,0.37146,0.05576,0.05201,0.04826,0.27345,9.63172,17.50395,-19.08,74.74,0.75
./pano/9C4A4084_a.jpg,./shadow/9C4A4084_a.jpg,177.894,73.8162,0.48488,0.52869,0.57482,1.41547,1.33544,1.2329,0.11614000000000001,16.77085,20.8499,3.3,86.87,0.85
./pano/9C4A4084_b.jpg,./shadow/9C4A4084_b.jpg,177.894,73.8162,0.48488,0.52869,0.57482,1.41547,1.33544,1.2329,0.11614000000000001,16.77085,20.8499,-0.25,92.44,0.38
./pano/9C4A4084_c.jpg,./shadow/9C4A4084_c.jpg,177.894,73.8162,0.48488,0.52869,0.57482,1.41547,1.33544,1.2329,0.11614000000000001,16.77085,20.8499,10.28,77.29,0.38
./pano/9C4A4084_d.jpg,./shadow/9C4A4084_d.jpg,177.894,73.8162,0.48488,0.52869,0.57482,1.41547,1.33544,1.2329,0.11614000000000001,16.77085,20.8499,-8.47,69.9,0.64
./pano/9C4A4084_e.jpg,./shadow/9C4A4084_e.jpg,177.894,73.8162,0.48488,0.52869,0.57482,1.41547,1.33544,1.2329,0.11614000000000001,16.77085,20.8499,-12.44,90.5,0.38
./pano/9C4A4084_f.jpg,./shadow/9C4A4084_f.jpg,177.894,73.8162,0.48488,0.52869,0.57482,1.41547,1.33544,1.2329,0.11614000000000001,16.77085,20.8499,4.81,66.66,0.26
./pano/9C4A4084_g.jpg,./shadow/9C4A4084_g.jpg,177.894,73.8162,0.48488,0.52869,0.57482,1.41547,1.33544,1.2329,0.11614000000000001,16.77085,20.8499,4.53,94.99,0.74
./pano/9C4A4126_a.jpg,./shadow/9C4A4126_a.jpg,161.2296,71.34479999999998,0.6057600000000001,0.61515,0.62562,0.32273,0.29896,0.27068000000000003,0.14261,9.028369999999999,18.504839999999998,4.55,95.66,0.71
./pano/9C4A4126_b.jpg,./shadow/9C4A4126_b.jpg,161.2296,71.34479999999998,0.6057600000000001,0.61515,0.62562,0.32273,0.29896,0.27068000000000003,0.14261,9.028369999999999,18.504839999999998,17.17,81.17,0.36
./pano/9C4A4126_c.jpg,./shadow/9C4A4126_c.jpg,161.2296,71.34479999999998,0.6057600000000001,0.61515,0.62562,0.32273,0.29896,0.27068000000000003,0.14261,9.028369999999999,18.504839999999998,-0.84,74.01,0.42
./pano/9C4A4126_d.jpg,./shadow/9C4A4126_d.jpg,161.2296,71.34479999999998,0.6057600000000001,0.61515,0.62562,0.32273,0.29896,0.27068000000000003,0.14261,9.028369999999999,18.504839999999998,13.47,71.76,0.54
./pano/9C4A4126_e.jpg,./shadow/9C4A4126_e.jpg,161.2296,71.34479999999998,0.6057600000000001,0.61515,0.62562,0.32273,0.29896,0.27068000000000003,0.14261,9.028369999999999,18.504839999999998,-19.1,93.93,0.75
./pano/9C4A4126_f.jpg,./shadow/9C4A4126_f.jpg,161.2296,71.34479999999998,0.6057600000000001,0.61515,0.62562,0.32273,0.29896,0.27068000000000003,0.14261,9.028369999999999,18.504839999999998,-14.72,81.69,0.61
./pano/9C4A4126_g.jpg,./shadow/9C4A4126_g.jpg,161.2296,71.34479999999998,0.6057600000000001,0.61515,0.62562,0.32273,0.29896,0.27068000000000003,0.14261,9.028369999999999,18.504839999999998,18.94,90.64,0.72
